   DEPT        CTEM       DCAL        DT      GR_EDTC      GTEM       ITT        RWA        SPHI       STIT       TENS
   2061.5000   147.7648     2.9305   158.5918    88.3127    97.4611     0.8401  -163.3421     0.4043     0.0000  1197.0000
   2062.0000   147.7648     3.2235   157.9062    91.9265    97.4682     0.8400  -162.5687     0.4033     0.0000  1161.0000
   2062.5000   147.7648     2.9242   158.8104    89.9156    97.4754     0.8400  -163.5876     0.4046     0.0000  1252.0000
   2063.0000   147.7648     3.1745   160.2718    95.1910    97.4825     0.8399  -165.2166     0.4066     0.0000  1287.0000
   2063.5000   147.7648     3.0690   160.2344    88.8335    97.4897     0.8398  -165.1752     0.4066     0.0000  1192.0000
   2064.0000   147.7648     3.1396   161.3655    97.0676    97.4968     0.8397  -166.4216     0.4081     0.0000  1182.0000
   2064.5000   147.7648     3.4220   161.3326   105.9058    97.5040     0.8396  -166.3855     0.4081     0.0000  1232.0000
   2065.0000   147.7648     3.0776   161.2693   108.5740    97.5111     0.8396  -166.3160     0.4080     0.0000  1203.0000
   2065.5000   147.7648     2.8767   162.3831   103.3880    97.5183     0.8395  -167.5320     0.4095     0.0000  1191.0000
   2066.0000   147.7648     2.9751   162.8980    89.2743    97.5254     0.8394  -168.0900     0.4101     0.0000  1201.0000
   2066.5000   147.7648     2.7917   161.9801    85.6350    97.5326     0.8393  -167.0934     0.4089     0.0000  1198.0000
   2067.0000   147.7648     3.1564   161.8919    88.3058    97.5397     0.8392  -166.9973     0.4088     0.0000  1211.0000
   2067.5000   147.7648     3.2635   161.8882    88.8244    97.5468     0.8392  -166.9932     0.4088     0.0000  1202.0000
   2068.0000   147.7648     3.4535   161.2752    90.8327    97.5540     0.8391  -166.3225     0.4080     0.0000  1197.0000
   2068.5000   147.7648     3.2208   161.6772    85.6337    97.5611     0.8390  -166.7628     0.4085     0.0000  1226.0000
   2069.0000   147.7648     3.4719   161.9652    82.0722    97.5683     0.8389  -167.0772     0.4089     0.0000  1218.0000
   2069.5000   147.7648     3.6493   160.9877    83.1094    97.5754     0.8388  -166.0068     0.4076     0.0000  1188.0000
   2070.0000   147.7648     3.6532   160.9941    92.8980    97.5826     0.8387  -166.0138     0.4076     0.0000  1211.0000
   2070.5000   147.7648     2.8196   160.7661    96.5373    97.5897     0.8387  -165.7626     0.4073     0.0000  1207.0000
   2071.0000   147.7648     3.2031   160.8064    95.5714    97.5969     0.8386  -165.8071     0.4073     0.0000  1213.0000
   2071.5000   147.7648     3.2368   160.5715    86.1708    97.6040     0.8385  -165.5480     0.4070     0.0000  1238.0000
   2072.0000   147.7648     3.7040   160.4681    84.6111    97.6112     0.8384  -165.4337     0.4069     0.0000  1242.0000
   2072.5000   148.0942     3.3344   159.7019    79.9320    97.6183     0.8383  -164.5839     0.4058     0.0000  1188.0000
   2073.0000   147.7648     3.2901   158.5674    80.9667    97.6254     0.8383  -163.3146     0.4043     0.0000  1180.0000
   2073.5000   147.7648     3.3344   158.7768    81.5621    97.6326     0.8382  -163.5499     0.4046     0.0000  1238.0000
   2074.0000   147.7648     3.3206   158.3702    85.6513    97.6397     0.8381  -163.0927     0.4040     0.0000  1226.0000
   2074.5000   147.7648     3.5595   159.3924    84.2287    97.6469     0.8380  -164.2390     0.4054     0.0000  1173.0000
   2075.0000   147.7648     4.2813   159.5717    76.8746    97.6540     0.8379  -164.4389     0.4057     0.0000  1203.0000
   2075.5000   147.7648     3.9208   159.6971    78.4304    97.6612     0.8379  -164.5786     0.4058     0.0000  1207.0000
   2076.0000   147.7648     3.5881   160.1189    79.9213    97.6683     0.8378  -165.0472     0.4064     0.0000  1232.0000
   2076.5000   148.0942     3.3645   159.4739    83.5606    97.6755     0.8377  -164.3299     0.4055     0.0000  1196.0000
   2077.0000   147.7648     3.3300   157.9189    85.1942    97.6826     0.8376  -162.5831     0.4034     0.0000  1201.0000
   2077.5000   147.7648     3.3022   156.9168    87.8624    97.6898     0.8376  -161.4441     0.4020     0.0000  1231.0000
   2078.0000   148.0472     3.6567   155.8867    92.9823    97.6969     0.8375  -160.2623     0.4005     0.0000  1178.0000
   2078.5000   148.0942     3.5365   156.2170    86.6813    97.7040     0.8374  -160.6425     0.4010     0.0000  1171.0000
   2079.0000   147.7648     3.7466   158.1668    88.2410    97.7112     0.8373  -162.8633     0.4037     0.0000  1247.0000
   2079.5000   148.6119     3.5994   159.0570    83.6410    97.7183     0.8372  -163.8641     0.4050     0.0000  1236.0000
   2080.0000   148.4237     3.4976   160.5555    81.5098    97.7255     0.8372  -165.5303     0.4070     0.0000  1172.0000
   2080.5000   149.4119     3.5118   161.2692    76.3109    97.7326     0.8371  -166.3160     0.4080     0.0000  1213.0000
   2081.0000   149.7413     3.3947   161.2037    79.4303    97.7398     0.8370  -166.2441     0.4079     0.0000  1206.0000
   2081.5000   149.4119     3.5308   161.2394    86.2288    97.7469     0.8369  -166.2833     0.4079     0.0000  1181.0000
   2082.0000   149.0825     3.3043   160.9056    92.9045    97.7541     0.8368  -165.9163     0.4075     0.0000  1218.0000
   2082.5000   149.7413     3.3276   160.6236    96.0239    97.7612     0.8368  -165.6055     0.4071     0.0000  1211.0000
   2083.0000   149.7413     3.2477   161.2152   100.7768    97.7684     0.8367  -166.2567     0.4079     0.0000  1192.0000
   2083.5000   149.7413     3.0143   160.9219    99.3001    97.7755     0.8366  -165.9343     0.4075     0.0000  1205.0000
   2084.0000   149.7413     2.9827   160.9456    95.5870    97.7826     0.8365  -165.9604     0.4075     0.0000  1228.0000
   2084.5000   149.7413     2.9974   161.7911    86.6852    97.7898     0.8364  -166.8872     0.4087     0.0000  1236.0000
   2085.0000   149.7413     3.0643   161.8202    83.0459    97.7969     0.8364  -166.9190     0.4087     0.0000  1203.0000
   2085.5000   149.7413     3.2871   159.7420    86.7591    97.8041     0.8363  -164.6286     0.4059     0.0000  1223.0000
   2086.0000   149.7413     2.9356   158.2285    93.9382    97.8112     0.8362  -162.9329     0.4038     0.0000  1233.0000
   2086.5000   149.7413     3.1513   156.6101    96.0178    97.8184     0.8361  -161.0934     0.4015     0.0000  1200.0000
   2087.0000   149.7413     3.3622   156.1918    92.8984    97.8255     0.8360  -160.6135     0.4009     0.0000  1210.0000
   2087.5000   149.7413     3.0657   157.7158    90.3119    97.8327     0.8360  -162.3531     0.4031     0.0000  1252.0000
   2088.0000   149.7413     3.3000   159.4526    87.2603    97.8398     0.8359  -164.3061     0.4055     0.0000  1200.0000
   2088.5000   149.7413     2.9281   160.8810    86.6665    97.8470     0.8358  -165.8892     0.4074     0.0000  1186.0000
   2089.0000   149.7413     3.0556   161.6974    89.3343    97.8541     0.8357  -166.7849     0.4085     0.0000  1231.0000
   2089.5000   149.7413     3.2391   161.5192    94.5463    97.8613     0.8356  -166.5900     0.4083     0.0000  1225.0000
   2090.0000   149.7413     3.2945   161.9127    90.3975    97.8684     0.8356  -167.0200     0.4088     0.0000  1213.0000
   2090.5000   149.7413     3.7615   162.2899    86.7673    97.8755     0.8355  -167.4307     0.4093     0.0000  1231.0000
   2091.0000   149.7413     3.4595   162.4919    86.1666    97.8827     0.8354  -167.6502     0.4096     0.0000  1226.0000
   2091.5000   149.7413     3.4420   162.8971    86.7500    97.8898     0.8353  -168.0890     0.4101     0.0000  1187.0000
   2092.0000   149.7413     3.0797   163.1458    83.1198    97.8970     0.8352  -168.3576     0.4105     0.0000  1203.0000
   2092.5000   149.7413     3.1874   164.1092    79.9291    97.9041     0.8351  -169.3923     0.4117     0.0000  1223.0000
   2093.0000   149.7413     3.1608   164.8928    82.0087    97.9113     0.8351  -170.2273     0.4127     0.0000  1212.0000
   2093.5000   149.7413     3.3099   164.5195    86.2314    97.9184     0.8350  -169.8303     0.4123     0.0000  1218.0000
   2094.0000   149.7413     3.4987   164.2354    79.4896    97.9256     0.8349  -169.5272     0.4119     0.0000  1241.0000
   2094.5000   149.7413     3.4466   163.4654    81.4940    97.9327     0.8348  -168.7019     0.4109     0.0000  1236.0000
   2095.0000   149.7413     3.4956   162.6727    71.6160    97.9398     0.8347  -167.8461     0.4098     0.0000  1215.0000
   2095.5000   149.7413     3.4084   162.2101    75.3097    97.9470     0.8347  -167.3439     0.4092     0.0000  1236.0000
   2096.0000   149.7413     3.3817   160.9622    69.0271    97.9541     0.8346  -165.9787     0.4076     0.0000  1237.0000
   2096.5000   149.7413     3.5932   159.9486    72.1465    97.9613     0.8345  -164.8582     0.4062     0.0000  1213.0000
   2097.0000   149.7413     3.4818   159.3592    69.5470    97.9684     0.8344  -164.2020     0.4054     0.0000  1195.0000
   2097.5000   149.7413     3.4995   158.4176    79.9784    97.9756     0.8343  -163.1460     0.4041     0.0000  1233.0000
   2098.0000   149.7413     3.6978   158.1706    83.8214    97.9827     0.8343  -162.8675     0.4037     0.0000  1231.0000
   2098.5000   149.7413     3.6252   157.0793    84.3413    97.9899     0.8342  -161.6296     0.4022     0.0000  1210.0000
   2099.0000   149.7413     3.5021   155.9606    80.5315    97.9970     0.8341  -160.3475     0.4006     0.0000  1211.0000
   2099.5000   149.7413     3.6817   155.0504    82.4074    98.0042     0.8340  -159.2945     0.3993     0.0000  1202.0000
   2100.0000   149.7413     3.6809   154.6999    82.8676    98.0113     0.8339  -158.8867     0.3988     0.0000  1197.0000
   2100.5000   149.7413     3.6435   155.5630    74.2855    98.0185     0.8339  -159.8886     0.4000     0.0000  1226.0000
   2101.0000   149.7413     3.6091   156.0943    72.2059    98.0256     0.8338  -160.5014     0.4008     0.0000  1216.0000
   2101.5000   149.7413     3.6331   155.8029    75.8361    98.0327     0.8337  -160.1656     0.4004     0.0000  1205.0000
   2102.0000   149.7413     3.5481   154.6201    79.4118    98.0399     0.8336  -158.7937     0.3986     0.0000  1221.0000
   2102.5000   149.7413     3.4607   152.4408    73.1731    98.0470     0.8336  -156.2260     0.3954     0.0000  1213.0000
   2103.0000   149.7413     3.4212   151.3539    70.1224    98.0542     0.8335  -154.9258     0.3938     0.0000  1200.0000
   2103.5000   149.7413     3.4361   151.3062    74.9272    98.0613     0.8334  -154.8684     0.3937     0.0000  1213.0000
   2104.0000   149.7413     3.4506   153.2303    79.0864    98.0685     0.8333  -157.1623     0.3966     0.0000  1205.0000
   2104.5000   149.7413     3.6711   155.8050    83.1742    98.0756     0.8333  -160.1681     0.4004     0.0000  1207.0000
   2105.0000   149.7413     3.5775   156.7315    89.7786    98.0828     0.8332  -161.2324     0.4017     0.0000  1223.0000
   2105.5000   149.7413     3.2783   157.1932    97.0572    98.0899     0.8331  -161.7594     0.4023     0.0000  1192.0000
   2106.0000   149.7413     3.6761   157.1137    94.0091    98.0971     0.8330  -161.6687     0.4022     0.0000  1192.0000
   2106.5000   149.7413     3.6815   156.6822    85.1929    98.1042     0.8329  -161.1759     0.4016     0.0000  1220.0000
   2107.0000   149.7413     3.5104   156.4630    87.7068    98.1113     0.8329  -160.9248     0.4013     0.0000  1200.0000
   2107.5000   149.7413     3.8054   156.0355    89.2665    98.1185     0.8328  -160.4338     0.4007     0.0000  1191.0000
   2108.0000   149.7413     3.7074   156.9968    95.0554    98.1256     0.8327  -161.5355     0.4021     0.0000  1206.0000
   2108.5000   149.7413     3.6412   157.8257    92.9810    98.1328     0.8326  -162.4776     0.4032     0.0000  1235.0000
   2109.0000   149.7413     3.9264   159.5349    98.6999    98.1399     0.8325  -164.3979     0.4056     0.0000  1202.0000
   2109.5000   149.7413     3.8174   160.1330    96.0226    98.1471     0.8325  -165.0628     0.4064     0.0000  1176.0000
   2110.0000   149.7413     3.7379   160.1601    92.4637    98.1542     0.8324  -165.0929     0.4065     0.0000  1236.0000
   2110.5000   149.7413     3.6365   159.2783    89.2704    98.1614     0.8323  -164.1116     0.4053     0.0000  1213.0000
   2111.0000   149.7413     3.8988   158.1662    89.8681    98.1685     0.8322  -162.8626     0.4037     0.0000  1171.0000
   2111.5000   149.7413     3.9013   156.5852    92.9084    98.1757     0.8321  -161.0649     0.4015     0.0000  1233.0000
   2112.0000   149.7413     3.6274   156.0713    87.2634    98.1828     0.8321  -160.4749     0.4007     0.0000  1220.0000
   2112.5000   149.7413     3.6605   156.4678    82.0644    98.1899     0.8320  -160.9304     0.4013     0.0000  1170.0000
   2113.0000   149.7413     3.6899   156.8672    76.3598    98.1971     0.8319  -161.3874     0.4019     0.0000  1221.0000
   2113.5000   149.7413     3.6720   157.0758    83.5606    98.2042     0.8318  -161.6255     0.4022     0.0000  1241.0000
   2114.0000   149.7413     3.5528   157.2863    85.6402    98.2114     0.8318  -161.8654     0.4025     0.0000  1207.0000
   2114.5000   149.7413     3.8183   156.3496    88.3045    98.2185     0.8317  -160.7948     0.4011     0.0000  1195.0000
   2115.0000   149.7413     3.5943   156.3158    82.0194    98.2257     0.8316  -160.7560     0.4011     0.0000  1252.0000
   2115.5000   149.7413     3.5266   156.2915    79.9398    98.2328     0.8315  -160.7280     0.4011     0.0000  1260.0000
   2116.0000   149.7413     2.9749   156.3057    72.6612    98.2400     0.8314  -160.7444     0.4011     0.0000  1182.0000
   2116.5000   149.7413     3.5443   156.6494    80.9382    98.2471     0.8314  -161.1385     0.4016     0.0000  1205.0000
   2117.0000   149.7413     3.5707   156.5843    79.4411    98.2542     0.8313  -161.0639     0.4015     0.0000  1259.0000
   2117.5000   149.7413     3.1322   157.2779    85.6111    98.2614     0.8312  -161.8558     0.4025     0.0000  1241.0000
   2118.0000   149.7413     3.1348   157.5841    82.6573    98.2685     0.8311  -162.2038     0.4029     0.0000  1203.0000
   2118.5000   149.7413     3.2786   158.5834    79.9952    98.2757     0.8311  -163.3326     0.4043     0.0000  1228.0000
   2119.0000   149.7413     3.1274   159.4549    85.6998    98.2828     0.8310  -164.3087     0.4055     0.0000  1246.0000
   2119.5000   149.7413     3.2109   158.4137    90.8106    98.2900     0.8309  -163.1417     0.4041     0.0000  1218.0000
   2120.0000   149.7413     3.1330   157.4338    93.9300    98.2971     0.8308  -162.0331     0.4027     0.0000  1218.0000
   2120.5000   149.7413     3.5152   156.3900    88.8140    98.3043     0.8307  -160.8411     0.4012     0.0000  1236.0000
   2121.0000   149.7413     3.2998   156.1518    81.5536    98.3114     0.8307  -160.5675     0.4009     0.0000  1247.0000
   2121.5000   149.7413     3.2040   156.1744    85.6389    98.3186     0.8306  -160.5935     0.4009     0.0000  1184.0000
   2122.0000   149.7413     3.5401   156.5035    83.0394    98.3257     0.8305  -160.9713     0.4014     0.0000  1212.0000
   2122.5000   149.7413     3.3805   156.1387    84.1492    98.3329     0.8304  -160.5525     0.4008     0.0000  1278.0000
   2123.0000   149.7413     3.5706   155.8483    83.6306    98.3400     0.8303  -160.2181     0.4004     0.0000  1228.0000
   2123.5000   149.7413     3.6775   156.8568    90.8275    98.3472     0.8303  -161.3756     0.4019     0.0000  1216.0000
   2124.0000   149.7413     3.5477   157.5169    91.3474    98.3543     0.8302  -162.1275     0.4028     0.0000  1236.0000
   2124.5000   149.7413     3.4675   159.3531    87.2608    98.3614     0.8301  -164.1951     0.4054     0.0000  1238.0000
   2125.0000   149.7413     3.7407   160.1598    83.5584    98.3686     0.8300  -165.0925     0.4065     0.0000  1223.0000
   2125.5000   149.7413     3.7280   159.2648    81.9987    98.3757     0.8299  -164.0965     0.4052     0.0000  1236.0000
   2126.0000   149.7413     3.5695   159.6550    91.8767    98.3829     0.8299  -164.5317     0.4058     0.0000  1240.0000
